sample_id,year,region,class_id,label_source,longitude,latitude,spatial_block,split
SH_W_11268,2022,shanghai,1,official_product_weak_label,121.61863831643015,31.582878164922587,7_3,target_pool
SH_W_11269,2022,shanghai,1,official_product_weak_label,121.56292379919276,31.642524456208932,4_0,target_val
SH_W_11270,2022,shanghai,1,official_product_weak_label,121.63483041056455,31.585397718350556,7_4,target_pool
SH_W_11271,2022,shanghai,1,official_product_weak_label,121.79250168074844,31.56803998074437,8_11,target_pool
SH_W_11272,2022,shanghai,1,official_product_weak_label,121.5748260801271,31.66412799356263,3_1,target_pool
SH_W_11273,2022,shanghai,1,official_product_weak_label,121.61451675091047,31.605025669203243,6_3,target_pool
SH_W_11274,2022,shanghai,1,official_product_weak_label,121.83283824292181,31.544236838930104,9_13,target_val
SH_W_11275,2022,shanghai,1,official_product_weak_label,121.5804483812087,31.696666331618164,1_1,target_pool
SH_W_11276,2022,shanghai,1,official_product_weak_label,121.62935528118082,31.613846120193628,5_3,target_pool
SH_W_11277,2022,shanghai,1,official_product_weak_label,121.5597108438235,31.645735810273834,4_0,target_val
SH_W_11278,2022,shanghai,1,official_product_weak_label,121.64301662662564,31.66036089597095,3_4,target_pool
SH_W_11279,2022,shanghai,1,official_product_weak_label,121.57860871593992,31.665072293690887,3_1,target_pool
SH_W_11280,2022,shanghai,1,official_product_weak_label,121.5781007824047,31.629162828230832,5_1,target_pool
SH_W_11281,2022,shanghai,1,official_product_weak_label,121.69339849428053,31.63256001624838,4_6,target_pool
SH_W_11282,2022,shanghai,1,official_product_weak_label,121.5717609523762,31.547180256421512,9_1,target_val
SH_W_11283,2022,shanghai,1,official_product_weak_label,121.6616289909518,31.553745835098226,9_5,target_pool
SH_W_11284,2022,shanghai,1,official_product_weak_label,121.75430651244358,31.619456377067255,5_9,target_pool
SH_W_11285,2022,shanghai,1,official_product_weak_label,121.6197316466834,31.665884648589728,3_3,target_pool
SH_W_11286,2022,shanghai,1,official_product_weak_label,121.57796842040457,31.651714017307498,3_1,target_pool
SH_W_11287,2022,shanghai,1,official_product_weak_label,121.84927870190903,31.543664122065618,9_14,target_pool
SH_W_11288,2022,shanghai,1,official_product_weak_label,121.5812600727579,31.67105568688593,2_1,target_pool
SH_W_11289,2022,shanghai,1,official_product_weak_label,121.55984458108306,31.691744396637713,1_0,target_pool
SH_W_11290,2022,shanghai,1,official_product_weak_label,121.55844843001513,31.645541137100036,4_0,target_val
SH_W_11291,2022,shanghai,1,official_product_weak_label,121.6145172012556,31.562265163206508,8_3,target_pool
SH_W_11292,2022,shanghai,1,official_product_weak_label,121.56188136836755,31.71017013308,0_0,target_pool
SH_W_11293,2022,shanghai,1,official_product_weak_label,121.57630970863474,31.635998882558372,4_1,target_pool
SH_W_11294,2022,shanghai,1,official_product_weak_label,121.64602349735931,31.62755574940718,5_4,target_val
SH_W_11295,2022,shanghai,1,official_product_weak_label,121.6518175222227,31.64980920422398,3_4,target_pool
SH_W_11296,2022,shanghai,1,official_product_weak_label,121.66768152927499,31.542983447160054,9_5,target_pool
SH_W_11297,2022,shanghai,1,official_product_weak_label,121.5692321069964,31.62996584978698,5_0,target_pool
SH_W_11298,2022,shanghai,1,official_product_weak_label,121.62045771770926,31.659577724671912,3_3,target_pool
SH_W_11299,2022,shanghai,1,official_product_weak_label,121.5633121760841,31.658405834158504,3_0,target_val
SH_W_11300,2022,shanghai,1,official_product_weak_label,121.57496812982377,31.668640092994565,2_1,target_pool
SH_W_11301,2022,shanghai,1,official_product_weak_label,121.6630107369068,31.634049628711455,4_5,target_pool
SH_W_11302,2022,shanghai,1,official_product_weak_label,121.57978855771415,31.684570841937905,1_1,target_pool
SH_W_11303,2022,shanghai,1,official_product_weak_label,121.59556777010971,31.67355947557393,2_2,target_val
SH_W_11304,2022,shanghai,1,official_product_weak_label,121.55798580505864,31.552438317599616,9_0,target_pool
SH_W_11305,2022,shanghai,1,official_product_weak_label,121.7536231649793,31.575786061328415,8_9,target_pool
SH_W_11306,2022,shanghai,1,official_product_weak_label,121.55443608073446,31.618613072089406,5_0,target_pool
SH_W_11307,2022,shanghai,1,official_product_weak_label,121.61397794681675,31.598704997488042,6_3,target_pool
SH_W_11308,2022,shanghai,1,official_product_weak_label,121.74982986586107,31.544173899510458,9_9,target_pool
SH_W_11309,2022,shanghai,1,official_product_weak_label,121.66631531690362,31.594571112723237,7_5,target_pool
SH_W_11310,2022,shanghai,1,official_product_weak_label,121.82915447230498,31.569283163850354,8_13,target_pool
SH_W_11311,2022,shanghai,1,official_product_weak_label,121.64900959001675,31.596013090758422,6_4,target_pool
SH_W_11312,2022,shanghai,1,official_product_weak_label,121.62430153234563,31.58474351035896,7_3,target_pool
SH_W_11313,2022,shanghai,1,official_product_weak_label,121.66839507231536,31.62616722067026,5_5,target_val
SH_W_11314,2022,shanghai,1,official_product_weak_label,121.60997876970154,31.598300693551884,6_2,target_pool
SH_W_11315,2022,shanghai,1,official_product_weak_label,121.76112099974483,31.582534843567377,7_10,target_pool
SH_W_11316,2022,shanghai,1,official_product_weak_label,121.56196927085242,31.649730528801857,3_0,target_val
SH_W_11317,2022,shanghai,1,official_product_weak_label,121.6165363229433,31.639508380379798,4_3,target_pool
SH_W_11318,2022,shanghai,1,official_product_weak_label,121.57429482667521,31.629842067707358,5_1,target_pool
SH_W_11319,2022,shanghai,1,official_product_weak_label,121.68627530395491,31.629239258046955,5_6,target_pool
SH_W_11320,2022,shanghai,1,official_product_weak_label,121.61752654111737,31.643849252720933,4_3,target_pool
SH_W_11321,2022,shanghai,1,official_product_weak_label,121.75161638161485,31.615641123867494,5_9,target_pool
SH_W_11322,2022,shanghai,1,official_product_weak_label,121.75219827388501,31.619435793010503,5_9,target_pool
SH_W_11323,2022,shanghai,1,official_product_weak_label,121.58909979395878,31.668797160298052,2_1,target_pool
SH_W_11324,2022,shanghai,1,official_product_weak_label,121.56485238228605,31.681697353612904,2_0,target_pool
SH_W_11325,2022,shanghai,1,official_product_weak_label,121.77107313251685,31.562964132965714,8_10,target_pool
SH_W_11326,2022,shanghai,1,official_product_weak_label,121.76948869551471,31.603365025136686,6_10,target_val
SH_W_11327,2022,shanghai,1,official_product_weak_label,121.76910746403539,31.60029406464614,6_10,target_val
SH_W_11328,2022,shanghai,1,official_product_weak_label,121.6559248991115,31.628201644489145,5_5,target_val
SH_W_11329,2022,shanghai,1,official_product_weak_label,121.75983818875356,31.615721233852064,5_10,target_val
SH_W_11330,2022,shanghai,1,official_product_weak_label,121.60164468632938,31.577641446870857,7_2,target_pool
SH_W_11331,2022,shanghai,1,official_product_weak_label,121.84260249951053,31.572472992154218,8_13,target_pool
SH_W_11332,2022,shanghai,1,official_product_weak_label,121.60475248804244,31.70830107564072,0_2,target_pool
SH_W_11333,2022,shanghai,1,official_product_weak_label,121.63079965232812,31.601592781730485,6_3,target_pool
SH_W_11334,2022,shanghai,1,official_product_weak_label,121.62899717794315,31.652633279817014,3_3,target_pool
SH_W_11335,2022,shanghai,1,official_product_weak_label,121.6746600951295,31.61558732573652,5_5,target_val
SH_W_11336,2022,shanghai,1,official_product_weak_label,121.76789843085706,31.564016148333938,8_10,target_pool
SH_W_11337,2022,shanghai,1,official_product_weak_label,121.77558033397347,31.605047424177563,6_10,target_val
SH_W_11338,2022,shanghai,1,official_product_weak_label,121.66178078774304,31.64630558639335,4_5,target_pool
SH_W_11339,2022,shanghai,1,official_product_weak_label,121.69486006188677,31.618501764180202,5_6,target_pool
SH_W_11340,2022,shanghai,1,official_product_weak_label,121.56317056192624,31.66760566886144,2_0,target_pool
SH_W_11341,2022,shanghai,1,official_product_weak_label,121.63984513984433,31.66086839707778,3_4,target_pool
SH_W_11342,2022,shanghai,1,official_product_weak_label,121.57155802335234,31.643343063281108,4_1,target_pool
SH_W_11343,2022,shanghai,1,official_product_weak_label,121.7542980806071,31.58842265359962,7_9,target_pool
SH_W_11344,2022,shanghai,1,official_product_weak_label,121.61243972853902,31.631344894638794,4_3,target_pool
SH_W_11345,2022,shanghai,1,official_product_weak_label,121.56389080947349,31.57956820720838,7_0,target_pool
SH_W_11346,2022,shanghai,1,official_product_weak_label,121.55048497089396,31.628671843265334,5_0,target_pool
SH_W_11347,2022,shanghai,1,official_product_weak_label,121.67230534255097,31.618088817295064,5_5,target_val
SH_W_11348,2022,shanghai,1,official_product_weak_label,121.8284975062286,31.57126188797781,8_13,target_pool
SH_W_11349,2022,shanghai,1,official_product_weak_label,121.69918681935481,31.610607165406897,6_7,target_pool
SH_W_11350,2022,shanghai,1,official_product_weak_label,121.62058864732748,31.6649918064758,3_3,target_pool
SH_W_11351,2022,shanghai,1,official_product_weak_label,121.57095412655437,31.655244077500463,3_1,target_pool
SH_W_11352,2022,shanghai,1,official_product_weak_label,121.57218857622193,31.574428938103043,8_1,target_pool
SH_W_11353,2022,shanghai,1,official_product_weak_label,121.68265567254173,31.60177727750583,6_6,target_pool
SH_W_11354,2022,shanghai,1,official_product_weak_label,121.64500230437231,31.639813734116505,4_4,target_val
SH_W_11355,2022,shanghai,1,official_product_weak_label,121.65973376398759,31.538930995311755,10_5,target_pool
SH_W_11356,2022,shanghai,1,official_product_weak_label,121.60173618753092,31.670199232025986,2_2,target_val
SH_W_11357,2022,shanghai,1,official_product_weak_label,121.6375421522182,31.558362884386227,9_4,target_pool
SH_W_11358,2022,shanghai,1,official_product_weak_label,121.74537475476065,31.546475844792518,9_9,target_pool
SH_W_11359,2022,shanghai,1,official_product_weak_label,121.64543710346354,31.638916230626645,4_4,target_val
SH_W_11360,2022,shanghai,1,official_product_weak_label,121.55110672107851,31.602157012731002,6_0,target_pool
SH_W_11361,2022,shanghai,1,official_product_weak_label,121.56727510376614,31.606308682987432,6_0,target_pool
SH_W_11362,2022,shanghai,1,official_product_weak_label,121.57190403641054,31.703426867537566,0_1,target_pool
SH_W_11363,2022,shanghai,1,official_product_weak_label,121.62660162670775,31.614718653445916,5_3,target_pool
SH_W_11364,2022,shanghai,1,official_product_weak_label,121.63514712470763,31.621485957574304,5_4,target_val
SH_W_11365,2022,shanghai,1,official_product_weak_label,121.61444915130942,31.638042360512124,4_3,target_pool
SH_W_11366,2022,shanghai,1,official_product_weak_label,121.57513161225708,31.60260771073766,6_1,target_val
SH_W_11367,2022,shanghai,1,official_product_weak_label,121.56098160111135,31.645389303428004,4_0,target_val
SH_W_11368,2022,shanghai,1,official_product_weak_label,121.73285391952146,31.61545632744152,5_8,target_pool
SH_W_11369,2022,shanghai,1,official_product_weak_label,121.56738285810698,31.65430193077805,3_0,target_val
SH_W_11370,2022,shanghai,1,official_product_weak_label,121.8129339090553,31.56877267640503,8_12,target_val
SH_W_11371,2022,shanghai,1,official_product_weak_label,121.65100265019676,31.64781593378358,4_4,target_val
SH_W_11372,2022,shanghai,1,official_product_weak_label,121.73159054058299,31.584229819842673,7_8,target_pool
SH_W_11373,2022,shanghai,1,official_product_weak_label,121.58316346094297,31.629038692719128,5_1,target_pool
SH_W_11374,2022,shanghai,1,official_product_weak_label,121.59536498491036,31.673015979740835,2_2,target_val
SH_W_11375,2022,shanghai,1,official_product_weak_label,121.58758028594318,31.685559469000946,1_1,target_pool
SH_W_11376,2022,shanghai,1,official_product_weak_label,121.63096591722453,31.590227830755573,7_3,target_pool
SH_W_11377,2022,shanghai,1,official_product_weak_label,121.68372225306409,31.600886143422443,6_6,target_pool
SH_W_11378,2022,shanghai,1,official_product_weak_label,121.57837853006914,31.555373078060356,9_1,target_val
SH_W_11379,2022,shanghai,1,official_product_weak_label,121.61299653432617,31.650656154653444,3_3,target_pool
SH_W_11380,2022,shanghai,1,official_product_weak_label,121.68720856147515,31.592802843440648,7_6,target_pool
SH_W_11381,2022,shanghai,1,official_product_weak_label,121.83764359140267,31.56448899588176,8_13,target_pool
SH_W_11382,2022,shanghai,1,official_product_weak_label,121.71455016759563,31.581894390864562,7_7,target_pool
SH_W_11383,2022,shanghai,1,official_product_weak_label,121.56583982897428,31.644902725524194,4_0,target_val
SH_W_11384,2022,shanghai,1,official_product_weak_label,121.60381751456782,31.643880448495846,4_2,target_pool
SH_W_11385,2022,shanghai,1,official_product_weak_label,121.62644263818409,31.65422961390865,3_3,target_pool
SH_W_11386,2022,shanghai,1,official_product_weak_label,121.64450729195448,31.644860337968694,4_4,target_val
SH_W_11387,2022,shanghai,1,official_product_weak_label,121.82874431573156,31.56837724903694,8_13,target_pool
SH_W_11388,2022,shanghai,1,official_product_weak_label,121.55353275148802,31.663347106408516,3_0,target_val
SH_W_11389,2022,shanghai,1,official_product_weak_label,121.5602322971547,31.707625655664685,0_0,target_pool
SH_W_11390,2022,shanghai,1,official_product_weak_label,121.55815123211366,31.651130812041142,3_0,target_val
SH_W_11391,2022,shanghai,1,official_product_weak_label,121.62299580490853,31.64481048998762,4_3,target_pool
SH_W_11392,2022,shanghai,1,official_product_weak_label,121.74467644493423,31.614310099037283,5_9,target_pool
SH_W_11393,2022,shanghai,1,official_product_weak_label,121.6704935164812,31.64170560930941,4_5,target_pool
SH_W_11394,2022,shanghai,1,official_product_weak_label,121.646108890763,31.63621700171014,4_4,target_val
SH_W_11395,2022,shanghai,1,official_product_weak_label,121.7924100049799,31.591495010261642,7_11,target_val
SH_W_11396,2022,shanghai,1,official_product_weak_label,121.5638110673254,31.7082072781129,0_0,target_pool
SH_W_11397,2022,shanghai,1,official_product_weak_label,121.56931944257437,31.7068258582897,0_1,target_pool
SH_W_11398,2022,shanghai,1,official_product_weak_label,121.63823631803506,31.583088541391152,7_4,target_pool
SH_W_11399,2022,shanghai,1,official_product_weak_label,121.63105334485284,31.555406751415006,9_3,target_pool
SH_W_11400,2022,shanghai,1,official_product_weak_label,121.67710047199517,31.621927514773517,5_6,target_pool
SH_W_11401,2022,shanghai,1,official_product_weak_label,121.63521308620402,31.660277668028602,3_4,target_pool
SH_W_11402,2022,shanghai,1,official_product_weak_label,121.81750701906262,31.59046675534506,7_12,target_pool
SH_W_11403,2022,shanghai,1,official_product_weak_label,121.58208987631362,31.685859388756878,1_1,target_pool
SH_W_11404,2022,shanghai,1,official_product_weak_label,121.57505725967926,31.552088475530056,9_1,target_val
SH_W_11405,2022,shanghai,1,official_product_weak_label,121.66379803278994,31.623232397670513,5_5,target_val
SH_W_11406,2022,shanghai,1,official_product_weak_label,121.66750288219033,31.629585981893545,5_5,target_val
SH_W_11407,2022,shanghai,1,official_product_weak_label,121.77269785911622,31.599787325456532,6_10,target_val
SH_W_11408,2022,shanghai,1,official_product_weak_label,121.56213230571593,31.680223361388578,2_0,target_pool
SH_W_11409,2022,shanghai,1,official_product_weak_label,121.6116882675744,31.61094892571981,6_2,target_pool
SH_W_11410,2022,shanghai,1,official_product_weak_label,121.74721343546985,31.613793729305957,6_9,target_pool
SH_W_11411,2022,shanghai,1,official_product_weak_label,121.65326366405709,31.534713202282514,10_4,target_pool
SH_W_11412,2022,shanghai,1,official_product_weak_label,121.68010946996155,31.558087799684866,9_6,target_val
SH_W_11413,2022,shanghai,1,official_product_weak_label,121.67304529687108,31.610518647916912,6_5,target_val
SH_W_11414,2022,shanghai,1,official_product_weak_label,121.68004181025427,31.62267965618145,5_6,target_pool
SH_W_11415,2022,shanghai,1,official_product_weak_label,121.55377446121315,31.634121770296847,4_0,target_val
SH_W_11416,2022,shanghai,1,official_product_weak_label,121.76408312298017,31.613597249639152,6_10,target_val
SH_W_11417,2022,shanghai,1,official_product_weak_label,121.71188451591689,31.60712733431195,6_7,target_pool
SH_W_11418,2022,shanghai,1,official_product_weak_label,121.58784791621618,31.667881204853458,2_1,target_pool
SH_W_11419,2022,shanghai,1,official_product_weak_label,121.67662629814805,31.610736231032252,6_6,target_pool
SH_W_11420,2022,shanghai,1,official_product_weak_label,121.64207229485449,31.652773079701007,3_4,target_pool
SH_W_11421,2022,shanghai,1,official_product_weak_label,121.67574637093513,31.553712428088,9_5,target_pool
SH_W_11422,2022,shanghai,1,official_product_weak_label,121.68820831444577,31.626733178768013,5_6,target_pool
SH_W_11423,2022,shanghai,1,official_product_weak_label,121.69263332966958,31.62695899242389,5_6,target_pool
SH_W_11424,2022,shanghai,1,official_product_weak_label,121.68124977536452,31.656612010236287,3_6,target_pool
SH_W_11425,2022,shanghai,1,official_product_weak_label,121.58497466222084,31.676509563092935,2_1,target_pool
SH_W_11426,2022,shanghai,1,official_product_weak_label,121.73900886415701,31.612449987206848,6_9,target_pool
SH_W_11427,2022,shanghai,1,official_product_weak_label,121.84948493607835,31.544026843135352,9_14,target_pool
SH_W_11428,2022,shanghai,1,official_product_weak_label,121.66353233088128,31.641813335854795,4_5,target_pool
SH_W_11429,2022,shanghai,1,official_product_weak_label,121.586966847188,31.55871593044547,8_1,target_pool
SH_W_11430,2022,shanghai,1,official_product_weak_label,121.60959801511355,31.623916643309347,5_2,target_pool
SH_W_11431,2022,shanghai,1,official_product_weak_label,121.63152718523952,31.667094247225062,2_3,target_pool
SH_W_11432,2022,shanghai,1,official_product_weak_label,121.61179559587681,31.646312962159534,4_3,target_pool
SH_W_11433,2022,shanghai,1,official_product_weak_label,121.63860794471209,31.58652057456553,7_4,target_pool
SH_W_11434,2022,shanghai,1,official_product_weak_label,121.60833169243487,31.609829853064642,6_2,target_pool
SH_W_11435,2022,shanghai,1,official_product_weak_label,121.62724642087404,31.65694460224112,3_3,target_pool
SH_W_11436,2022,shanghai,1,official_product_weak_label,121.63854206583311,31.547547993865653,9_4,target_pool
SH_W_11437,2022,shanghai,1,official_product_weak_label,121.56793073907302,31.68732496682026,1_0,target_pool
SH_W_11438,2022,shanghai,1,official_product_weak_label,121.55378731079747,31.714949869639234,0_0,target_pool
SH_W_11439,2022,shanghai,1,official_product_weak_label,121.6902180702837,31.633790402643342,4_6,target_pool
SH_W_11440,2022,shanghai,1,official_product_weak_label,121.83643994427983,31.59352748263814,7_13,target_pool
SH_W_11441,2022,shanghai,1,official_product_weak_label,121.62244694718913,31.66771821650138,2_3,target_pool
SH_W_11442,2022,shanghai,1,official_product_weak_label,121.5754644559737,31.62227741720227,5_1,target_pool
SH_W_11443,2022,shanghai,1,official_product_weak_label,121.57870584149268,31.63097378185522,4_1,target_pool
SH_W_11444,2022,shanghai,1,official_product_weak_label,121.57741198082951,31.660548438261888,3_1,target_pool
SH_W_11445,2022,shanghai,1,official_product_weak_label,121.69155137229282,31.628932589277166,5_6,target_pool
SH_W_11446,2022,shanghai,1,official_product_weak_label,121.62514275675667,31.656561109019382,3_3,target_pool
SH_W_11447,2022,shanghai,1,official_product_weak_label,121.64268136374702,31.6544033679907,3_4,target_pool
SH_W_11448,2022,shanghai,1,official_product_weak_label,121.56714929401213,31.642030699646032,4_0,target_val
SH_W_11449,2022,shanghai,1,official_product_weak_label,121.5778990980341,31.711612754280406,0_1,target_pool
SH_W_11450,2022,shanghai,1,official_product_weak_label,121.61790284388029,31.66117387649042,3_3,target_pool
SH_W_11451,2022,shanghai,1,official_product_weak_label,121.66539448742274,31.629563958651037,5_5,target_val
SH_W_11452,2022,shanghai,1,official_product_weak_label,121.75346399270782,31.603570498525357,6_9,target_pool
SH_W_11453,2022,shanghai,1,official_product_weak_label,121.67196127771506,31.627467339282262,5_5,target_val
SH_W_11454,2022,shanghai,1,official_product_weak_label,121.68101193818701,31.628643713648298,5_6,target_pool
SH_W_11455,2022,shanghai,1,official_product_weak_label,121.55763273525574,31.684683045577668,1_0,target_pool
SH_W_11456,2022,shanghai,1,official_product_weak_label,121.75367117427724,31.572177950886395,8_9,target_pool
SH_W_11457,2022,shanghai,1,official_product_weak_label,121.63036903848871,31.630997239828336,4_3,target_pool
SH_W_11458,2022,shanghai,1,official_product_weak_label,121.611493257283,31.553030690122593,9_2,target_pool
SH_W_11459,2022,shanghai,1,official_product_weak_label,121.64548071171339,31.606801201819536,6_4,target_pool
SH_W_11460,2022,shanghai,1,official_product_weak_label,121.75521945260073,31.614232872881125,5_9,target_pool
SH_W_11461,2022,shanghai,1,official_product_weak_label,121.67944940239448,31.634762011380666,4_6,target_pool
SH_W_11462,2022,shanghai,1,official_product_weak_label,121.58193651855572,31.682068857618425,2_1,target_pool
SH_W_11463,2022,shanghai,1,official_product_weak_label,121.72953237640212,31.61163435612283,6_8,target_val
SH_W_11464,2022,shanghai,1,official_product_weak_label,121.65433678135983,31.562690589303866,8_4,target_pool
SH_W_11465,2022,shanghai,1,official_product_weak_label,121.5707269730646,31.54590573655381,9_1,target_val
SH_W_11466,2022,shanghai,1,official_product_weak_label,121.76064513876804,31.6025578090878,6_10,target_val
SH_W_11467,2022,shanghai,1,official_product_weak_label,121.83919340539484,31.59246994508617,7_13,target_pool
SH_W_11468,2022,shanghai,1,official_product_weak_label,121.78476630046893,31.595752836055052,7_11,target_val
SH_W_11469,2022,shanghai,1,official_product_weak_label,121.65244776952107,31.54751489074569,9_4,target_pool
SH_W_11470,2022,shanghai,1,official_product_weak_label,121.58435291864927,31.689673353676586,1_1,target_pool
SH_W_11471,2022,shanghai,1,official_product_weak_label,121.63173706864362,31.623975392110236,5_3,target_pool
SH_W_11472,2022,shanghai,1,official_product_weak_label,121.65137500804417,31.636633593990613,4_4,target_val
SH_W_11473,2022,shanghai,1,official_product_weak_label,121.74491146689294,31.612508133083477,6_9,target_pool
SH_W_11474,2022,shanghai,1,official_product_weak_label,121.60466997476523,31.572622646359466,8_2,target_pool
SH_W_11475,2022,shanghai,1,official_product_weak_label,121.63279354155166,31.63824016265964,4_4,target_val
SH_W_11476,2022,shanghai,1,official_product_weak_label,121.6492221316496,31.6396780359388,4_4,target_val
SH_W_11477,2022,shanghai,1,official_product_weak_label,121.6124460956778,31.65931043312055,3_3,target_pool
SH_W_11478,2022,shanghai,1,official_product_weak_label,121.64652451653889,31.651196567022655,3_4,target_pool
SH_W_11479,2022,shanghai,1,official_product_weak_label,121.58646489689406,31.675623982278807,2_1,target_pool
SH_W_11480,2022,shanghai,1,official_product_weak_label,121.56008753391436,31.662338729145688,3_0,target_val
SH_W_11481,2022,shanghai,1,official_product_weak_label,121.7514470508902,31.56511950996853,8_9,target_pool
SH_W_11482,2022,shanghai,1,official_product_weak_label,121.6062518420913,31.664475154659204,3_2,target_pool
SH_W_11483,2022,shanghai,1,official_product_weak_label,121.57555656475168,31.58853950258283,7_1,target_pool
SH_W_11484,2022,shanghai,1,official_product_weak_label,121.73560668872163,31.61458147645047,5_8,target_pool
SH_W_11485,2022,shanghai,1,official_product_weak_label,121.68599598127993,31.6341078644615,4_6,target_pool
SH_W_11486,2022,shanghai,1,official_product_weak_label,121.78490655147581,31.55245099600553,9_11,target_val
SH_W_11487,2022,shanghai,1,official_product_weak_label,121.64990392039893,31.650871515961907,3_4,target_pool
SH_W_11488,2022,shanghai,1,official_product_weak_label,121.65478289120223,31.64893837700711,4_5,target_pool
SH_W_11489,2022,shanghai,1,official_product_weak_label,121.65732638909802,31.54522067325436,9_5,target_pool
SH_W_11490,2022,shanghai,1,official_product_weak_label,121.7005498791825,31.54278042592478,9_7,target_pool
SH_W_11491,2022,shanghai,1,official_product_weak_label,121.58527362783654,31.698524157386885,1_1,target_pool
SH_W_11492,2022,shanghai,1,official_product_weak_label,121.66354318908151,31.537707877956468,10_5,target_pool
SH_W_11493,2022,shanghai,1,official_product_weak_label,121.57362352157448,31.715173371515615,0_1,target_pool
SH_W_11494,2022,shanghai,1,official_product_weak_label,121.56512150405112,31.664199642666507,3_0,target_val
SH_W_11495,2022,shanghai,1,official_product_weak_label,121.77345821187562,31.606109635410466,6_10,target_val
SH_W_11496,2022,shanghai,1,official_product_weak_label,121.56033959610764,31.67334719059957,2_0,target_pool
SH_W_11497,2022,shanghai,1,official_product_weak_label,121.63726582872087,31.62078689186894,5_4,target_val
SH_W_11498,2022,shanghai,1,official_product_weak_label,121.58045238021059,31.654808830157965,3_1,target_pool
SH_W_11499,2022,shanghai,1,official_product_weak_label,121.56747749192552,31.66188065271936,3_0,target_val
SH_W_11500,2022,shanghai,1,official_product_weak_label,121.66342727498842,31.6344148393587,4_5,target_pool
SH_W_11501,2022,shanghai,1,official_product_weak_label,121.5633675928565,31.668509987997478,2_0,target_pool
SH_W_11502,2022,shanghai,1,official_product_weak_label,121.59864273975028,31.66547433531448,3_2,target_pool
SH_W_11503,2022,shanghai,1,official_product_weak_label,121.6446695544901,31.633675795194968,4_4,target_val
SH_W_11504,2022,shanghai,1,official_product_weak_label,121.61775056156858,31.67145628122847,2_3,target_pool
SH_W_11505,2022,shanghai,1,official_product_weak_label,121.56896687827268,31.64728329638334,4_0,target_val
SH_W_11506,2022,shanghai,1,official_product_weak_label,121.64885890570653,31.562632800534715,8_4,target_pool
SH_W_11507,2022,shanghai,1,official_product_weak_label,121.60943430251565,31.634920645212368,4_2,target_pool
SH_W_11508,2022,shanghai,1,official_product_weak_label,121.68178436959546,31.618728300132222,5_6,target_pool
SH_W_11509,2022,shanghai,1,official_product_weak_label,121.84192794628296,31.575895081529726,8_13,target_pool
SH_W_11510,2022,shanghai,1,official_product_weak_label,121.77205604618882,31.600502872501693,6_10,target_val
SH_W_11511,2022,shanghai,1,official_product_weak_label,121.76664379049096,31.611276437683635,6_10,target_val
SH_W_11512,2022,shanghai,1,official_product_weak_label,121.7931460527911,31.599801725197818,6_11,target_pool
SH_W_11513,2022,shanghai,1,official_product_weak_label,121.55255548469655,31.59026561549945,7_0,target_pool
SH_W_11514,2022,shanghai,1,official_product_weak_label,121.63966438151772,31.629833660338676,5_4,target_val
SH_W_11515,2022,shanghai,1,official_product_weak_label,121.69072570082571,31.62766114628907,5_6,target_pool
SH_W_11516,2022,shanghai,1,official_product_weak_label,121.66867730743802,31.591528513788965,7_5,target_pool
SH_W_11517,2022,shanghai,1,official_product_weak_label,121.56821741211724,31.641140581283498,4_0,target_val
SH_W_11518,2022,shanghai,1,official_product_weak_label,121.57216721722327,31.631081239091987,4_1,target_pool
SH_W_11519,2022,shanghai,1,official_product_weak_label,121.58786834046587,31.694403255279912,1_1,target_pool
SH_W_11520,2022,shanghai,1,official_product_weak_label,121.75800074147038,31.61119267630816,6_9,target_pool
SH_W_11521,2022,shanghai,1,official_product_weak_label,121.63294104535414,31.642571899656154,4_4,target_val
SH_W_11522,2022,shanghai,1,official_product_weak_label,121.76946971338792,31.604808271158994,6_10,target_val
SH_W_11523,2022,shanghai,1,official_product_weak_label,121.5686488555376,31.66802808973076,2_0,target_pool
SH_W_11524,2022,shanghai,1,official_product_weak_label,121.59168257319763,31.66539769702003,3_2,target_pool
SH_W_11525,2022,shanghai,1,official_product_weak_label,121.58226814436871,31.63245676594956,4_1,target_pool
SH_W_11526,2022,shanghai,1,official_product_weak_label,121.69339783295929,31.602428893675743,6_6,target_pool
SH_W_11527,2022,shanghai,1,official_product_weak_label,121.62794650678438,31.638007731701588,4_3,target_pool
SH_W_11528,2022,shanghai,1,official_product_weak_label,121.68044954780885,31.563864972541538,8_6,target_pool
SH_W_11529,2022,shanghai,1,official_product_weak_label,121.56509654384352,31.665823143728655,3_0,target_val
SH_W_11530,2022,shanghai,1,official_product_weak_label,121.5502808119082,31.696146505952697,1_0,target_pool
SH_W_11531,2022,shanghai,1,official_product_weak_label,121.5762119074029,31.545425664542257,9_1,target_val
SH_W_11532,2022,shanghai,1,official_product_weak_label,121.55513727765872,31.586866826131466,7_0,target_pool
SH_W_11533,2022,shanghai,1,official_product_weak_label,121.8485005836255,31.58984770243438,7_14,target_val
SH_W_11534,2022,shanghai,1,official_product_weak_label,121.58593943126918,31.6963665018101,1_1,target_pool
SH_W_11535,2022,shanghai,1,official_product_weak_label,121.63917140500493,31.547735119948936,9_4,target_pool
SH_W_11536,2022,shanghai,1,official_product_weak_label,121.61164103149603,31.642522410921853,4_3,target_pool
SH_W_11537,2022,shanghai,1,official_product_weak_label,121.6509545743281,31.534147583831455,10_4,target_pool
